Ano_Mês,T,carga,M,log_carga,lcg_1st_diff,PIB_constantes,log_PIBc,lPIBc_1diff,PRECIPITACAO,RAD_GLOBAL,TEMP_AR,VELOC_VENTO,PREC_ldiff,RAD__ldiff,TEMP_ldiff,VELO_ldiff
2002-10-01,29,42285.92360060856,M10,10.652209534253025,0.06663543534976846,6731.256194001173,8.81451706109015,0.04629811002140549,0.14351181924033282,810.1205577572207,24.20260953734976,2.2219461914093865,0.0349835735585049,0.07509983502679063,0.11013942314094649,-0.0008184901237887621
2002-11-01,30,41677.85881778735,M11,10.63772530317358,-0.014484231079444854,6649.513879379488,8.802299030132714,-0.012218030957436454,0.15765395366701893,901.975589318892,24.549041361233392,2.1755160572679313,0.09398506858773059,0.10740438352834669,0.014212345584788455,-0.02111757053030472
2002-12-01,31,40974.66995966202,M12,10.620709348903862,-0.017015954269718137,6202.050505483412,8.732635243046039,-0.0696637870866752,0.40218060797525473,1188.4277446785886,24.954035631541853,2.0780231804324054,0.9364987968563482,0.27579903270474837,0.016362752820945126,-0.04584885632691604
2003-01-01,32,41487.33971772605,M01,10.633143592633628,0.012434243729765981,5910.174548293553,8.684430644362244,-0.04820459868379423,0.290593829062162,1932.7886520744594,25.566003982081945,2.1212173000209593,-0.32497474554661754,0.486332646925149,0.02422794162595876,0.020573074238756983
2003-02-01,33,43509.63114581768,M02,10.680737598221143,0.04759400558751459,6017.313558623343,8.702396185982114,0.017965541619869185,0.3153920241306365,2949.044520697975,25.295994323276727,1.9012608511263258,0.081889870351334,0.4225173690939812,-0.010617443447561659,-0.1094728500789981
2003-03-01,34,42016.36908600585,M03,10.64581456147954,-0.03492303674160269,6266.599493034877,8.742989140895917,0.040592954913803325,0.31238257744839965,3295.484964189928,24.58452203740169,1.8679841568082207,-0.009587739702069387,0.11107211237372372,-0.0285289966086002,-0.017657413534717614
2003-04-01,35,41802.23229720711,M04,10.640705021326296,-0.005109540153243941,6301.531837893489,8.74854803169571,0.005558890799793659,0.2354124399884534,3166.1716800364757,23.779213814510204,1.855112221480532,-0.28288960679878405,-0.04003015281948663,-0.033305229516427115,-0.006914667420087617
2003-05-01,36,40718.72696638221,M05,10.614443387631141,-0.026261633695154885,6161.108953537635,8.726012065249964,-0.02253596644574607,0.15750502926009405,3141.498004679168,22.111904272372094,1.9570074618826656,-0.40188165003401766,-0.007823428441447788,-0.07269571157044963,0.053471310341215994
2003-06-01,37,40495.57708192915,M06,10.608948039277417,-0.005495348353724339,6093.60758822906,8.714995564336302,-0.011016500913662242,0.10502596985124585,3526.0986055575536,21.87056380349676,1.9441671917828174,-0.4052497380733451,0.11549229114747916,-0.010974504236680449,-0.006582794982141427
2003-07-01,38,40495.084999985025,M07,10.608935887705089,-1.2151572327923077e-05,6443.2810851611375,8.770793174628313,0.0557976102920108,0.09990769343828594,3669.266523584809,20.946455440687455,2.266184054173616,-0.04996095740911777,0.039799735899439526,-0.043172173444668616,0.15326367722388212
